
#################################################################
Log started at 2025-06-16_16-27-12.465813 
#################################################################
IMU initialized succesfully
PPS initialized succesfully
Stream initialized successfully
Stream synced
Acceleration: X=0.377544, Y=0.090683, Z=9.781774 m/s^2 Time of Week: 4.432000, Week Number: 0
Acceleration: X=0.385022, Y=0.085965, Z=9.793042 m/s^2 Time of Week: 7.759000, Week Number: 0
Acceleration: X=0.380406, Y=0.092619, Z=9.792527 m/s^2 Time of Week: 7.762000, Week Number: 0
Acceleration: X=0.384920, Y=0.089801, Z=9.796963 m/s^2 Time of Week: 7.765000, Week Number: 0
Acceleration: X=0.382493, Y=0.086348, Z=9.796211 m/s^2 Time of Week: 7.768000, Week Number: 0
Acceleration: X=0.384150, Y=0.085646, Z=9.787945 m/s^2 Time of Week: 7.771000, Week Number: 0
Acceleration: X=0.386750, Y=0.080179, Z=9.783852 m/s^2 Time of Week: 7.774000, Week Number: 0
Acceleration: X=0.388958, Y=0.079695, Z=9.790236 m/s^2 Time of Week: 7.777000, Week Number: 0
Acceleration: X=0.386749, Y=0.082203, Z=9.790961 m/s^2 Time of Week: 7.780000, Week Number: 0
Acceleration: X=0.386676, Y=0.077643, Z=9.791138 m/s^2 Time of Week: 7.783000, Week Number: 0
Acceleration: X=0.396031, Y=0.081688, Z=9.798318 m/s^2 Time of Week: 7.786000, Week Number: 0
Acceleration: X=0.400238, Y=0.086121, Z=9.805005 m/s^2 Time of Week: 7.789000, Week Number: 0
Acceleration: X=0.398482, Y=0.083004, Z=9.808917 m/s^2 Time of Week: 7.792000, Week Number: 0
Acceleration: X=0.408390, Y=0.087850, Z=9.808972 m/s^2 Time of Week: 7.795000, Week Number: 0
Acceleration: X=0.402371, Y=0.088691, Z=9.811566 m/s^2 Time of Week: 7.798000, Week Number: 0
Acceleration: X=0.406526, Y=0.091244, Z=9.810565 m/s^2 Time of Week: 7.801000, Week Number: 0
Acceleration: X=0.406834, Y=0.087171, Z=9.812137 m/s^2 Time of Week: 7.804000, Week Number: 0
Acceleration: X=0.409960, Y=0.086350, Z=9.814267 m/s^2 Time of Week: 7.807000, Week Number: 0
Acceleration: X=0.406343, Y=0.085971, Z=9.809721 m/s^2 Time of Week: 7.810000, Week Number: 0
Acceleration: X=0.412209, Y=0.085019, Z=9.799645 m/s^2 Time of Week: 7.813000, Week Number: 0
Acceleration: X=0.410241, Y=0.084206, Z=9.809771 m/s^2 Time of Week: 7.816000, Week Number: 0
Acceleration: X=0.407077, Y=0.081652, Z=9.816622 m/s^2 Time of Week: 7.819000, Week Number: 0
Acceleration: X=0.402532, Y=0.087803, Z=9.808547 m/s^2 Time of Week: 7.822000, Week Number: 0
Acceleration: X=0.407893, Y=0.088399, Z=9.809863 m/s^2 Time of Week: 7.825000, Week Number: 0
Acceleration: X=0.406103, Y=0.093589, Z=9.797172 m/s^2 Time of Week: 7.828000, Week Number: 0
Acceleration: X=0.405619, Y=0.085733, Z=9.803436 m/s^2 Time of Week: 7.831000, Week Number: 0
Acceleration: X=0.405180, Y=0.081732, Z=9.806416 m/s^2 Time of Week: 7.834000, Week Number: 0
Acceleration: X=0.399926, Y=0.080516, Z=9.805888 m/s^2 Time of Week: 7.837000, Week Number: 0
Acceleration: X=0.407397, Y=0.081724, Z=9.808101 m/s^2 Time of Week: 7.840000, Week Number: 0
Acceleration: X=0.400673, Y=0.078251, Z=9.802464 m/s^2 Time of Week: 7.843000, Week Number: 0
Acceleration: X=0.395696, Y=0.086022, Z=9.803714 m/s^2 Time of Week: 7.846000, Week Number: 0
Acceleration: X=0.402029, Y=0.086927, Z=9.796599 m/s^2 Time of Week: 7.849000, Week Number: 0
Acceleration: X=0.397998, Y=0.083631, Z=9.796824 m/s^2 Time of Week: 7.852000, Week Number: 0
Acceleration: X=0.394359, Y=0.087349, Z=9.798540 m/s^2 Time of Week: 7.855000, Week Number: 0
Acceleration: X=0.390638, Y=0.082147, Z=9.797411 m/s^2 Time of Week: 7.858000, Week Number: 0
Acceleration: X=0.388374, Y=0.086114, Z=9.795987 m/s^2 Time of Week: 7.861000, Week Number: 0
Acceleration: X=0.390885, Y=0.088911, Z=9.793174 m/s^2 Time of Week: 7.864000, Week Number: 0
Acceleration: X=0.390359, Y=0.088686, Z=9.788282 m/s^2 Time of Week: 7.867000, Week Number: 0
Acceleration: X=0.382162, Y=0.086542, Z=9.791971 m/s^2 Time of Week: 7.870000, Week Number: 0
Acceleration: X=0.386123, Y=0.087927, Z=9.793985 m/s^2 Time of Week: 7.873000, Week Number: 0
Acceleration: X=0.374412, Y=0.089097, Z=9.786414 m/s^2 Time of Week: 7.876000, Week Number: 0
Acceleration: X=0.379006, Y=0.084222, Z=9.786510 m/s^2 Time of Week: 7.879000, Week Number: 0
Acceleration: X=0.391743, Y=0.086031, Z=9.788641 m/s^2 Time of Week: 7.882000, Week Number: 0
Acceleration: X=0.391723, Y=0.086712, Z=9.795802 m/s^2 Time of Week: 7.885000, Week Number: 0
Acceleration: X=0.388194, Y=0.087774, Z=9.797603 m/s^2 Time of Week: 7.888000, Week Number: 0
Acceleration: X=0.388283, Y=0.089882, Z=9.799625 m/s^2 Time of Week: 7.891000, Week Number: 0
Acceleration: X=0.394928, Y=0.088639, Z=9.793334 m/s^2 Time of Week: 7.894000, Week Number: 0
Acceleration: X=0.397547, Y=0.088878, Z=9.790952 m/s^2 Time of Week: 7.897000, Week Number: 0
Acceleration: X=0.394330, Y=0.089539, Z=9.798309 m/s^2 Time of Week: 7.900000, Week Number: 0
Acceleration: X=0.407710, Y=0.085543, Z=9.802160 m/s^2 Time of Week: 7.903000, Week Number: 0
Acceleration: X=0.397212, Y=0.083551, Z=9.812125 m/s^2 Time of Week: 7.906000, Week Number: 0
Acceleration: X=0.399061, Y=0.090918, Z=9.808847 m/s^2 Time of Week: 7.909000, Week Number: 0
Acceleration: X=0.403891, Y=0.091642, Z=9.803852 m/s^2 Time of Week: 7.912000, Week Number: 0
Acceleration: X=0.401270, Y=0.088765, Z=9.800408 m/s^2 Time of Week: 7.915000, Week Number: 0
Acceleration: X=0.396361, Y=0.081877, Z=9.809433 m/s^2 Time of Week: 7.918000, Week Number: 0
Acceleration: X=0.394671, Y=0.084135, Z=9.800596 m/s^2 Time of Week: 7.921000, Week Number: 0
Acceleration: X=0.400212, Y=0.086701, Z=9.796461 m/s^2 Time of Week: 7.924000, Week Number: 0
Acceleration: X=0.403778, Y=0.088943, Z=9.795131 m/s^2 Time of Week: 7.927000, Week Number: 0
Acceleration: X=0.402913, Y=0.085407, Z=9.786610 m/s^2 Time of Week: 7.930000, Week Number: 0
Acceleration: X=0.404810, Y=0.090769, Z=9.798919 m/s^2 Time of Week: 7.933000, Week Number: 0
Acceleration: X=0.401229, Y=0.083698, Z=9.806427 m/s^2 Time of Week: 7.936000, Week Number: 0
Acceleration: X=0.403772, Y=0.081911, Z=9.806316 m/s^2 Time of Week: 7.939000, Week Number: 0
Acceleration: X=0.407105, Y=0.085552, Z=9.803653 m/s^2 Time of Week: 7.942000, Week Number: 0
Acceleration: X=0.394479, Y=0.081038, Z=9.802244 m/s^2 Time of Week: 7.945000, Week Number: 0
Acceleration: X=0.403922, Y=0.082250, Z=9.801050 m/s^2 Time of Week: 7.948000, Week Number: 0
Acceleration: X=0.400251, Y=0.081240, Z=9.803809 m/s^2 Time of Week: 7.951000, Week Number: 0
Acceleration: X=0.401892, Y=0.083517, Z=9.807531 m/s^2 Time of Week: 7.954000, Week Number: 0
Acceleration: X=0.405634, Y=0.078795, Z=9.806751 m/s^2 Time of Week: 7.957000, Week Number: 0
Acceleration: X=0.408778, Y=0.080461, Z=9.794372 m/s^2 Time of Week: 7.960000, Week Number: 0
Acceleration: X=0.406627, Y=0.083399, Z=9.793944 m/s^2 Time of Week: 7.963000, Week Number: 0
Acceleration: X=0.404162, Y=0.085676, Z=9.794149 m/s^2 Time of Week: 7.966000, Week Number: 0
Acceleration: X=0.398339, Y=0.087943, Z=9.806481 m/s^2 Time of Week: 7.969000, Week Number: 0
Acceleration: X=0.398146, Y=0.091851, Z=9.799796 m/s^2 Time of Week: 7.972000, Week Number: 0
Acceleration: X=0.392212, Y=0.093415, Z=9.809716 m/s^2 Time of Week: 7.975000, Week Number: 0
Acceleration: X=0.397246, Y=0.085634, Z=9.796492 m/s^2 Time of Week: 7.978000, Week Number: 0
Acceleration: X=0.393521, Y=0.092942, Z=9.796105 m/s^2 Time of Week: 7.981000, Week Number: 0
Acceleration: X=0.388221, Y=0.093761, Z=9.791719 m/s^2 Time of Week: 7.984000, Week Number: 0
Acceleration: X=0.386130, Y=0.088206, Z=9.798155 m/s^2 Time of Week: 7.987000, Week Number: 0
Acceleration: X=0.390957, Y=0.095180, Z=9.797658 m/s^2 Time of Week: 7.990000, Week Number: 0
Acceleration: X=0.380870, Y=0.084266, Z=9.794105 m/s^2 Time of Week: 7.993000, Week Number: 0
Acceleration: X=0.379106, Y=0.088039, Z=9.778193 m/s^2 Time of Week: 7.996000, Week Number: 0
Acceleration: X=0.383810, Y=0.082908, Z=9.788082 m/s^2 Time of Week: 7.999000, Week Number: 0
Acceleration: X=0.393725, Y=0.079012, Z=9.795254 m/s^2 Time of Week: 8.002000, Week Number: 0
Acceleration: X=0.392494, Y=0.080804, Z=9.793016 m/s^2 Time of Week: 8.005000, Week Number: 0
Acceleration: X=0.390903, Y=0.088752, Z=9.789446 m/s^2 Time of Week: 8.008000, Week Number: 0
Acceleration: X=0.392501, Y=0.087289, Z=9.795637 m/s^2 Time of Week: 8.011000, Week Number: 0
Acceleration: X=0.392842, Y=0.081264, Z=9.793556 m/s^2 Time of Week: 8.014000, Week Number: 0
Acceleration: X=0.396392, Y=0.086880, Z=9.795296 m/s^2 Time of Week: 8.017000, Week Number: 0
Acceleration: X=0.395184, Y=0.086865, Z=9.798572 m/s^2 Time of Week: 8.020000, Week Number: 0
Acceleration: X=0.400883, Y=0.082360, Z=9.797955 m/s^2 Time of Week: 8.023000, Week Number: 0
Acceleration: X=0.400888, Y=0.080219, Z=9.806115 m/s^2 Time of Week: 8.026000, Week Number: 0
Acceleration: X=0.404336, Y=0.082955, Z=9.797494 m/s^2 Time of Week: 8.029000, Week Number: 0
Acceleration: X=0.403751, Y=0.087894, Z=9.799717 m/s^2 Time of Week: 8.032000, Week Number: 0
Acceleration: X=0.404762, Y=0.087249, Z=9.800413 m/s^2 Time of Week: 8.035000, Week Number: 0
Acceleration: X=0.400234, Y=0.085141, Z=9.801965 m/s^2 Time of Week: 8.038000, Week Number: 0
Acceleration: X=0.400437, Y=0.096226, Z=9.809722 m/s^2 Time of Week: 8.041000, Week Number: 0
Acceleration: X=0.400703, Y=0.090538, Z=9.805069 m/s^2 Time of Week: 8.044000, Week Number: 0
Acceleration: X=0.396935, Y=0.093023, Z=9.803516 m/s^2 Time of Week: 8.047000, Week Number: 0
Acceleration: X=0.393235, Y=0.088862, Z=9.800392 m/s^2 Time of Week: 8.050000, Week Number: 0
Acceleration: X=0.392487, Y=0.086808, Z=9.801749 m/s^2 Time of Week: 8.053000, Week Number: 0
Acceleration: X=0.395771, Y=0.092612, Z=9.800427 m/s^2 Time of Week: 8.056000, Week Number: 0
Acceleration: X=0.395592, Y=0.084204, Z=9.806744 m/s^2 Time of Week: 8.059000, Week Number: 0
Acceleration: X=0.396475, Y=0.082928, Z=9.797988 m/s^2 Time of Week: 8.062000, Week Number: 0
Acceleration: X=0.400223, Y=0.079723, Z=9.795247 m/s^2 Time of Week: 8.065000, Week Number: 0
Acceleration: X=0.405500, Y=0.077723, Z=9.799508 m/s^2 Time of Week: 8.068000, Week Number: 0
Acceleration: X=0.399001, Y=0.082198, Z=9.804006 m/s^2 Time of Week: 8.071000, Week Number: 0
Acceleration: X=0.399549, Y=0.081051, Z=9.806224 m/s^2 Time of Week: 8.074000, Week Number: 0
Acceleration: X=0.405429, Y=0.081504, Z=9.810300 m/s^2 Time of Week: 8.077000, Week Number: 0
Acceleration: X=0.397835, Y=0.082663, Z=9.802912 m/s^2 Time of Week: 8.080000, Week Number: 0
Acceleration: X=0.396009, Y=0.087193, Z=9.806312 m/s^2 Time of Week: 8.083000, Week Number: 0
Acceleration: X=0.390806, Y=0.089989, Z=9.800815 m/s^2 Time of Week: 8.086000, Week Number: 0
Acceleration: X=0.400517, Y=0.096120, Z=9.797007 m/s^2 Time of Week: 8.089000, Week Number: 0
Acceleration: X=0.388288, Y=0.090260, Z=9.797368 m/s^2 Time of Week: 8.092000, Week Number: 0
Acceleration: X=0.388817, Y=0.090389, Z=9.797718 m/s^2 Time of Week: 8.095000, Week Number: 0
Acceleration: X=0.389007, Y=0.088721, Z=9.792284 m/s^2 Time of Week: 8.098000, Week Number: 0
Acceleration: X=0.389865, Y=0.091906, Z=9.794913 m/s^2 Time of Week: 8.101000, Week Number: 0
Acceleration: X=0.391502, Y=0.088711, Z=9.794465 m/s^2 Time of Week: 8.104000, Week Number: 0
Acceleration: X=0.388969, Y=0.084189, Z=9.803112 m/s^2 Time of Week: 8.107000, Week Number: 0
Acceleration: X=0.389465, Y=0.085484, Z=9.792736 m/s^2 Time of Week: 8.110000, Week Number: 0
Acceleration: X=0.389910, Y=0.084467, Z=9.791777 m/s^2 Time of Week: 8.113000, Week Number: 0
Acceleration: X=0.389812, Y=0.085216, Z=9.798349 m/s^2 Time of Week: 8.116000, Week Number: 0
Acceleration: X=0.393248, Y=0.082426, Z=9.806371 m/s^2 Time of Week: 8.119000, Week Number: 0
Acceleration: X=0.395556, Y=0.079214, Z=9.806299 m/s^2 Time of Week: 8.122000, Week Number: 0
Acceleration: X=0.392302, Y=0.085733, Z=9.799546 m/s^2 Time of Week: 8.125000, Week Number: 0
Acceleration: X=0.397961, Y=0.082308, Z=9.800679 m/s^2 Time of Week: 8.128000, Week Number: 0
Acceleration: X=0.404393, Y=0.089292, Z=9.792052 m/s^2 Time of Week: 8.131000, Week Number: 0
Acceleration: X=0.402972, Y=0.088854, Z=9.797092 m/s^2 Time of Week: 8.134000, Week Number: 0
Acceleration: X=0.404732, Y=0.085280, Z=9.801096 m/s^2 Time of Week: 8.137000, Week Number: 0
Acceleration: X=0.403949, Y=0.083278, Z=9.798158 m/s^2 Time of Week: 8.140000, Week Number: 0
Acceleration: X=0.401565, Y=0.087864, Z=9.804758 m/s^2 Time of Week: 8.143000, Week Number: 0
Acceleration: X=0.397916, Y=0.090323, Z=9.794502 m/s^2 Time of Week: 8.146000, Week Number: 0
Acceleration: X=0.399471, Y=0.095634, Z=9.797529 m/s^2 Time of Week: 8.149000, Week Number: 0
Acceleration: X=0.401464, Y=0.087941, Z=9.799634 m/s^2 Time of Week: 8.152000, Week Number: 0
Acceleration: X=0.401628, Y=0.086171, Z=9.803080 m/s^2 Time of Week: 8.155000, Week Number: 0
Acceleration: X=0.401857, Y=0.085645, Z=9.807565 m/s^2 Time of Week: 8.158000, Week Number: 0
Acceleration: X=0.399034, Y=0.087726, Z=9.807802 m/s^2 Time of Week: 8.161000, Week Number: 0
Acceleration: X=0.395390, Y=0.082750, Z=9.799002 m/s^2 Time of Week: 8.164000, Week Number: 0
Acceleration: X=0.393041, Y=0.077406, Z=9.795095 m/s^2 Time of Week: 8.167000, Week Number: 0
Acceleration: X=0.390544, Y=0.084556, Z=9.795711 m/s^2 Time of Week: 8.170000, Week Number: 0
Acceleration: X=0.396929, Y=0.089145, Z=9.795658 m/s^2 Time of Week: 8.173000, Week Number: 0
Acceleration: X=0.402614, Y=0.084826, Z=9.800643 m/s^2 Time of Week: 8.176000, Week Number: 0
Acceleration: X=0.401503, Y=0.076801, Z=9.796566 m/s^2 Time of Week: 8.179000, Week Number: 0
Acceleration: X=0.400272, Y=0.085529, Z=9.795575 m/s^2 Time of Week: 8.182000, Week Number: 0
Acceleration: X=0.397013, Y=0.083504, Z=9.795345 m/s^2 Time of Week: 8.185000, Week Number: 0
Acceleration: X=0.394312, Y=0.082357, Z=9.801337 m/s^2 Time of Week: 8.188000, Week Number: 0
Acceleration: X=0.395174, Y=0.079848, Z=9.803160 m/s^2 Time of Week: 8.191000, Week Number: 0
Acceleration: X=0.398572, Y=0.084914, Z=9.802048 m/s^2 Time of Week: 8.194000, Week Number: 0
Acceleration: X=0.394032, Y=0.083064, Z=9.802711 m/s^2 Time of Week: 8.197000, Week Number: 0
Acceleration: X=0.394324, Y=0.087505, Z=9.797097 m/s^2 Time of Week: 8.200000, Week Number: 0
Acceleration: X=0.395195, Y=0.092441, Z=9.800040 m/s^2 Time of Week: 8.203000, Week Number: 0
Acceleration: X=0.392668, Y=0.096127, Z=9.801861 m/s^2 Time of Week: 8.206000, Week Number: 0
Acceleration: X=0.396260, Y=0.094877, Z=9.800012 m/s^2 Time of Week: 8.209000, Week Number: 0
Acceleration: X=0.395598, Y=0.088630, Z=9.801482 m/s^2 Time of Week: 8.212000, Week Number: 0
Acceleration: X=0.397255, Y=0.083771, Z=9.794592 m/s^2 Time of Week: 8.215000, Week Number: 0
Acceleration: X=0.392739, Y=0.093041, Z=9.803268 m/s^2 Time of Week: 8.218000, Week Number: 0
Acceleration: X=0.387720, Y=0.088203, Z=9.797089 m/s^2 Time of Week: 8.221000, Week Number: 0
Acceleration: X=0.396494, Y=0.088003, Z=9.795776 m/s^2 Time of Week: 8.224000, Week Number: 0
Acceleration: X=0.393146, Y=0.081928, Z=9.798561 m/s^2 Time of Week: 8.227000, Week Number: 0
Acceleration: X=0.401878, Y=0.082552, Z=9.792421 m/s^2 Time of Week: 8.230000, Week Number: 0
Acceleration: X=0.395763, Y=0.084304, Z=9.793880 m/s^2 Time of Week: 8.233000, Week Number: 0
Acceleration: X=0.392020, Y=0.078785, Z=9.795283 m/s^2 Time of Week: 8.236000, Week Number: 0
Acceleration: X=0.391950, Y=0.083923, Z=9.797271 m/s^2 Time of Week: 8.239000, Week Number: 0
Acceleration: X=0.400601, Y=0.081799, Z=9.807569 m/s^2 Time of Week: 8.242000, Week Number: 0
Acceleration: X=0.392961, Y=0.081203, Z=9.798025 m/s^2 Time of Week: 8.245000, Week Number: 0
Acceleration: X=0.390910, Y=0.078638, Z=9.795937 m/s^2 Time of Week: 8.248000, Week Number: 0
Acceleration: X=0.395596, Y=0.080687, Z=9.793069 m/s^2 Time of Week: 8.251000, Week Number: 0
Acceleration: X=0.401068, Y=0.085824, Z=9.800890 m/s^2 Time of Week: 8.254000, Week Number: 0
Acceleration: X=0.396246, Y=0.089624, Z=9.799788 m/s^2 Time of Week: 8.257000, Week Number: 0
Acceleration: X=0.401013, Y=0.083730, Z=9.804153 m/s^2 Time of Week: 8.260000, Week Number: 0
Acceleration: X=0.402521, Y=0.083258, Z=9.803449 m/s^2 Time of Week: 8.263000, Week Number: 0
Acceleration: X=0.403639, Y=0.087153, Z=9.799988 m/s^2 Time of Week: 8.266000, Week Number: 0
Acceleration: X=0.404568, Y=0.088737, Z=9.805015 m/s^2 Time of Week: 8.269000, Week Number: 0
Acceleration: X=0.398434, Y=0.091217, Z=9.805167 m/s^2 Time of Week: 8.272000, Week Number: 0
Acceleration: X=0.401967, Y=0.084937, Z=9.802934 m/s^2 Time of Week: 8.275000, Week Number: 0
Acceleration: X=0.397373, Y=0.085007, Z=9.798902 m/s^2 Time of Week: 8.278000, Week Number: 0
Acceleration: X=0.404115, Y=0.084565, Z=9.805145 m/s^2 Time of Week: 8.281000, Week Number: 0
Acceleration: X=0.403157, Y=0.079838, Z=9.803856 m/s^2 Time of Week: 8.284000, Week Number: 0
Acceleration: X=0.397993, Y=0.086619, Z=9.804066 m/s^2 Time of Week: 8.287000, Week Number: 0
Acceleration: X=0.402663, Y=0.084156, Z=9.809284 m/s^2 Time of Week: 8.290000, Week Number: 0
Acceleration: X=0.396375, Y=0.080726, Z=9.806002 m/s^2 Time of Week: 8.293000, Week Number: 0
Acceleration: X=0.400281, Y=0.082618, Z=9.805009 m/s^2 Time of Week: 8.296000, Week Number: 0
Acceleration: X=0.397678, Y=0.084045, Z=9.799045 m/s^2 Time of Week: 8.299000, Week Number: 0
Acceleration: X=0.394643, Y=0.082371, Z=9.797608 m/s^2 Time of Week: 8.302000, Week Number: 0
Acceleration: X=0.394257, Y=0.081363, Z=9.796198 m/s^2 Time of Week: 8.305000, Week Number: 0
Acceleration: X=0.401455, Y=0.084697, Z=9.797053 m/s^2 Time of Week: 8.308000, Week Number: 0
Acceleration: X=0.400188, Y=0.084465, Z=9.807745 m/s^2 Time of Week: 8.311000, Week Number: 0
Acceleration: X=0.394839, Y=0.085990, Z=9.802202 m/s^2 Time of Week: 8.314000, Week Number: 0
Acceleration: X=0.395925, Y=0.092055, Z=9.795090 m/s^2 Time of Week: 8.317000, Week Number: 0
Acceleration: X=0.386485, Y=0.091202, Z=9.796459 m/s^2 Time of Week: 8.320000, Week Number: 0
Acceleration: X=0.393235, Y=0.086756, Z=9.796777 m/s^2 Time of Week: 8.323000, Week Number: 0
Acceleration: X=0.396079, Y=0.087165, Z=9.803933 m/s^2 Time of Week: 8.326000, Week Number: 0
Acceleration: X=0.397854, Y=0.090883, Z=9.806991 m/s^2 Time of Week: 8.329000, Week Number: 0
Acceleration: X=0.395705, Y=0.091281, Z=9.801246 m/s^2 Time of Week: 8.332000, Week Number: 0
Acceleration: X=0.393618, Y=0.087146, Z=9.794988 m/s^2 Time of Week: 8.335000, Week Number: 0
Acceleration: X=0.392611, Y=0.080805, Z=9.793789 m/s^2 Time of Week: 8.338000, Week Number: 0
Acceleration: X=0.393130, Y=0.082996, Z=9.802669 m/s^2 Time of Week: 8.341000, Week Number: 0
Acceleration: X=0.393203, Y=0.082851, Z=9.796362 m/s^2 Time of Week: 8.344000, Week Number: 0
Acceleration: X=0.395408, Y=0.088200, Z=9.797159 m/s^2 Time of Week: 8.347000, Week Number: 0
Acceleration: X=0.394856, Y=0.083344, Z=9.800965 m/s^2 Time of Week: 8.350000, Week Number: 0
Acceleration: X=0.399666, Y=0.086809, Z=9.801113 m/s^2 Time of Week: 8.353000, Week Number: 0
Acceleration: X=0.397071, Y=0.083286, Z=9.797440 m/s^2 Time of Week: 8.356000, Week Number: 0
Acceleration: X=0.394120, Y=0.081363, Z=9.802905 m/s^2 Time of Week: 8.359000, Week Number: 0
Acceleration: X=0.397567, Y=0.090270, Z=9.798035 m/s^2 Time of Week: 8.362000, Week Number: 0
Acceleration: X=0.393378, Y=0.088088, Z=9.794796 m/s^2 Time of Week: 8.365000, Week Number: 0
Acceleration: X=0.400868, Y=0.084949, Z=9.792903 m/s^2 Time of Week: 8.368000, Week Number: 0
Acceleration: X=0.395282, Y=0.083352, Z=9.796718 m/s^2 Time of Week: 8.371000, Week Number: 0
Acceleration: X=0.397292, Y=0.091681, Z=9.802184 m/s^2 Time of Week: 8.374000, Week Number: 0
Acceleration: X=0.405833, Y=0.088875, Z=9.802241 m/s^2 Time of Week: 8.377000, Week Number: 0
Acceleration: X=0.402732, Y=0.088957, Z=9.801335 m/s^2 Time of Week: 8.380000, Week Number: 0
Acceleration: X=0.403010, Y=0.089054, Z=9.800004 m/s^2 Time of Week: 8.383000, Week Number: 0
Acceleration: X=0.399881, Y=0.088044, Z=9.801295 m/s^2 Time of Week: 8.386000, Week Number: 0
Acceleration: X=0.406050, Y=0.091480, Z=9.794971 m/s^2 Time of Week: 8.389000, Week Number: 0
Acceleration: X=0.396676, Y=0.086454, Z=9.804527 m/s^2 Time of Week: 8.392000, Week Number: 0
Acceleration: X=0.405047, Y=0.095209, Z=9.807604 m/s^2 Time of Week: 8.395000, Week Number: 0
Acceleration: X=0.398932, Y=0.086673, Z=9.804345 m/s^2 Time of Week: 8.398000, Week Number: 0
Acceleration: X=0.400715, Y=0.089848, Z=9.798959 m/s^2 Time of Week: 8.401000, Week Number: 0
Acceleration: X=0.404799, Y=0.081731, Z=9.805062 m/s^2 Time of Week: 8.404000, Week Number: 0
Acceleration: X=0.391402, Y=0.081496, Z=9.796260 m/s^2 Time of Week: 8.407000, Week Number: 0
Acceleration: X=0.395652, Y=0.087693, Z=9.801607 m/s^2 Time of Week: 8.410000, Week Number: 0
Acceleration: X=0.391241, Y=0.083788, Z=9.790270 m/s^2 Time of Week: 8.413000, Week Number: 0
Acceleration: X=0.382353, Y=0.080005, Z=9.795072 m/s^2 Time of Week: 8.416000, Week Number: 0
Acceleration: X=0.393968, Y=0.078502, Z=9.793059 m/s^2 Time of Week: 8.419000, Week Number: 0
Acceleration: X=0.391845, Y=0.083523, Z=9.794722 m/s^2 Time of Week: 8.422000, Week Number: 0
Acceleration: X=0.386744, Y=0.080440, Z=9.794080 m/s^2 Time of Week: 8.425000, Week Number: 0
Acceleration: X=0.388535, Y=0.078017, Z=9.792116 m/s^2 Time of Week: 8.428000, Week Number: 0
Acceleration: X=0.389953, Y=0.080741, Z=9.791428 m/s^2 Time of Week: 8.431000, Week Number: 0
Acceleration: X=0.393151, Y=0.085087, Z=9.794194 m/s^2 Time of Week: 8.434000, Week Number: 0
Acceleration: X=0.389338, Y=0.085401, Z=9.791801 m/s^2 Time of Week: 8.437000, Week Number: 0
